question,choices,subject,answer
کون سی مساوات نمبر سے 36 کم کی نمائندگی کرتی ہے، y، 13 کے برابر ہے؟,y - 36 = 13|36 - y = 13|13 - y = 36|36 + y = –13,elementary_mathematics,0
5^3 کو آسان بنائیں۔ کیلکولیٹر، کاغذ اور پنسل، یا ذہنی ریاضی کا استعمال کریں۔,15|125|8|53,elementary_mathematics,1
اجلاس کے لیے کرسیوں کی 6 قطاریں لگائی گئی تھیں۔ ہر قطار میں 8 کرسیاں تھیں۔ اجلاس کے لیے قائم کرسیوں کی کل تعداد کتنی تھی؟,14|36|48|64,elementary_mathematics,2
"رضاکاروں کی ایک ٹیم نے ایک چیریٹی کنسرٹ میں ٹی شرٹس فروخت کرکے کل $5,144 جمع کیے۔ ہر ٹی شرٹ $8 میں فروخت ہوئی تھی۔ رضاکاروں کی فروخت کردہ ٹی شرٹس کی کل تعداد کتنی تھی؟",632|643|655|668,elementary_mathematics,1
ایک شادی میں 190 مہمان ہوتے ہیں۔ تمام مہمانوں کو بٹھانے کے لیے کم سے کم گول میزوں کی کتنی تعداد درکار ہے اگر ہر میز میں بالکل 8 افراد بیٹھیں؟,22|23|24|25,elementary_mathematics,2
لوسی گفٹ ٹوکریاں بنا رہی ہے۔ وہ ہر تحفے کی ٹوکری میں 3 سیب رکھتی ہے۔ کس نمبر کے جملے سے معلوم ہوتا ہے کہ گفٹ ٹوکریوں کی کل تعداد کیسے تلاش کی جائے، ب، لوسی 24 سیبوں سے بنا سکتی ہے؟,24 + 3 = ب|3 + b = 24|24 ÷ b = 3|3 × 24 = ب,elementary_mathematics,2
8y = 56 حل کرنے کے لیے ذہنی ریاضی کا استعمال کریں۔,6|7|8|9,elementary_mathematics,1
ایکسپریشن 28 x 42 کی قدر کیا ہے؟,"420|816|1,166|1,176",elementary_mathematics,3
سائمن نے فروٹ سلاد بنانے کے لیے 3 ناشپاتی اور 9 سیب کا استعمال کیا۔ فروٹ سلاد میں ناشپاتی کی تعداد اور سیب کی تعداد کا تناسب کیا تھا؟,1:03|1:04|1:06|1:09,elementary_mathematics,0
تلاش کریں 3 سے زیادہ 4 − 1 سے زیادہ 8۔,21 سے زیادہ 32|1|5 سے زیادہ 8|11 سے زیادہ 16,elementary_mathematics,2
کون سا حصہ 3 کتوں سے 5 کتوں کے تناسب کو ظاہر کرتا ہے؟,5 سے زیادہ 3|3 سے زیادہ 8|2 سے زیادہ 5|3 سے زیادہ 5,elementary_mathematics,3
مساوات 18 + p = 29 کو حل کریں۔,−47|−11|11|47,elementary_mathematics,2
کون سا جملہ 2m+7 کی تفصیل ہے؟,7 سے زیادہ 2 بار ایم|2 سے زیادہ 7 بار ایم|7 اور m کے مجموعے کا 2 گنا|2 اور m کے مجموعے کا 7 گنا,elementary_mathematics,0
"ایک طالب علم کے پاس 3 پہیلیاں ہیں۔ ہر پہیلی میں 1,250 ٹکڑے ہوتے ہیں۔ پہیلیاں میں ٹکڑوں کی کل تعداد کتنی ہے؟","3,650|3,750|4,650|4,750",elementary_mathematics,1
کون سا حصہ 2 سے زیادہ 5 سے زیادہ ہے؟,1 سے زیادہ 5|1 سے زیادہ 10|4 سے زیادہ 10|5 سے زیادہ 10,elementary_mathematics,3
پچھلے ہفتے، پال نے 5 دن تک ہر روز 2 کوکیز کھائیں۔ اس ہفتے، اس نے 4 دن تک ہر روز 2 کوکیز کھائیں۔ ان دو ہفتوں میں پال نے کھائی ہوئی کوکیز کی کل تعداد کی نمائندگی کرنے کے لیے کون سا اظہار استعمال کیا جا سکتا ہے؟,2x (5x4)|2x (5+4)|(2x5)x (2x4)|(2+5)x(2+4),elementary_mathematics,1
درست جواب تلاش کریں: 365 + 56,300|309|311|421,elementary_mathematics,1
کیٹ کے پاس سکے کا مجموعہ ہے۔ وہ 7 سکے ایک باکس میں رکھتی ہے، جو اس کے پورے مجموعہ کا صرف 5% ہے۔ کیٹ کے سکوں کے مجموعہ میں سکوں کی کل تعداد کتنی ہے؟,12|14|120|140,elementary_mathematics,3
ڈانس ٹیم میں 72 طلباء ہیں، اور 4 سے زائد 9 ٹیپ اسباق لیتے ہیں۔ کتنے طلباء ٹیپ اسباق لیتے ہیں؟,32|49|63|68,elementary_mathematics,0
"1000 رجسٹرڈ ووٹرز کے سروے سے یہ بات سامنے آئی ہے کہ 450 لوگ آئندہ انتخابات میں امیدوار A کو ووٹ دیں گے۔ اگر 220,000 لوگ الیکشن میں ووٹ دیتے ہیں، تو سروے کرنے والوں کے مطابق امیدوار A کو کتنے ووٹ ملیں گے؟","44,500|48,900|95,000|99,000",elementary_mathematics,3
ڈیٹا 13، 35، 26، 8، 24، 10، 22، 10، 32 کے سیٹ کا میڈین تلاش کریں۔,23|20|22|27,elementary_mathematics,2
پیٹر 25 لوگوں کے گروپ میں ہے۔ تمام 25 افراد کشتیوں میں مچھلیاں پکڑنے گئے تھے۔ ہر کشتی میں 5 افراد سوار تھے۔ پطرس گروپ کی جانب سے استعمال کی جانے والی کشتیوں کی تعداد کیسے معلوم کر سکتا ہے؟,5 سے 25 کا اضافہ کریں۔|25 کو 5 سے تقسیم کریں۔|25 کو 5 سے ضرب دیں۔|5 کو 25 سے گھٹائیں۔,elementary_mathematics,1
مندرجہ ذیل دلیل کے نتیجے کی نشاندہی کریں۔ ہمارے ساتھیوں میں ان جذبات کی وجہ سے کمزور ذہانت کی تصدیق نہ کرنا مشکل ہے جو ہم اپنے روزمرہ کے مریضوں میں دیکھتے ہیں۔ ہمارے شعور کا تکبر، جو عام طور پر مضبوط ترین دفاعی میکانزم سے تعلق رکھتا ہے، لاشعور کے احاطے کو روکتا ہے۔ اس کی وجہ سے، لاشعور کے لوگوں کو قائل کرنا مشکل ہے، اور بدلے میں انہیں وہ سکھانا ہے جو ان کے شعوری علم سے متصادم ہے۔ (سگمنڈ فرائیڈ، نفسیاتی تجزیہ کی ابتدا اور ترقی),ہمارے ساتھیوں میں ان جذبات کی وجہ سے کمزور ذہانت کی تصدیق نہ کرنا مشکل ہے جو ہم اپنے روزمرہ کے مریضوں میں دیکھتے ہیں۔|ہمارے شعور کا تکبر، جو عام طور پر مضبوط ترین دفاعی میکانزم سے تعلق رکھتا ہے، لاشعور کے احاطے کو روکتا ہے۔|اس کی وجہ سے، لاشعور کے لوگوں کو قائل کرنا مشکل ہے، اور بدلے میں انہیں وہ سکھانا ہے جو ان کے شعوری علم سے متصادم ہے۔|لاشعور کے لوگوں کو قائل کرنا مشکل ہے، اور بدلے میں انہیں وہ سکھانا ہے جو ان کے شعوری علم سے متصادم ہے۔,formal_logic,3
predicate logic میں بہترین ترجمہ منتخب کریں۔ ڈیوڈ کرس کو سکھاتا ہے۔ (c: Chris؛ d: David؛ Txy: x سکھاتا ہے y),ٹی ڈی سی|ٹی سی ڈی|ٹی سی سی|ڈی ٹی سی,formal_logic,0
درج ذیل ترجمے کی کلید کا استعمال کرتے ہوئے، دی گئی تجویز کی بہترین انگریزی تشریح منتخب کریں: Ax: x ایک اپارٹمنٹ ہے Hx: x ایک گھر Lx ہے: x بڑا Bxy: x y (∃x) سے بڑا ہے[(Ax • Lx) • (∃y)(Hy • Bxy)],کچھ بڑے گھر کچھ اپارٹمنٹس سے بڑے ہوتے ہیں۔|کچھ گھر تمام بڑے اپارٹمنٹس سے بڑے ہوتے ہیں۔|کچھ بڑے اپارٹمنٹس کچھ گھروں سے بڑے ہوتے ہیں۔|کچھ گھر کچھ بڑے اپارٹمنٹس سے بڑے ہوتے ہیں۔,formal_logic,2
"مندرجہ ذیل دلیل کے لیے ایک مکمل سچائی جدول بنائیں۔ پھر، سچائی کی میز کا استعمال کرتے ہوئے، اس بات کا تعین کریں کہ آیا دلیل درست ہے یا غلط۔ اگر استدلال غلط ہے تو ایک آپشن کا انتخاب کریں جو جوابی مثال پیش کرے۔ (اس کے علاوہ دیگر متضاد مثالیں بھی ہو سکتی ہیں۔)
~G ⊃ H
~H/G",درست|غلط جوابی مثال جب G اور H درست ہیں۔|غلط جوابی مثال جب G سچ ہے اور H غلط ہے۔|غلط جوابی مثال جب H سچ ہے اور G غلط ہے۔,formal_logic,0
"PL کے دیے گئے فارمولے کو قدرتی، انگریزی جملوں میں ترجمہ کرنے کے لیے درج ذیل کلید کا استعمال کریں۔
A: مرینا پرسی جیکسن کی کتاب پڑھتی ہے۔
B: Izzy Minecraft کھیلتا ہے۔
ج: ایملی کام کرنا چھوڑ دیتی ہے۔
D: رسل رات کا کھانا بناتا ہے۔
ای: ایشلی رک جاتی ہے۔
(~B • E) ⊃ D",اگر یہ معاملہ نہیں ہے کہ دونوں Izzy Minecraft کھیلتے ہیں اور Ashleigh رک جاتے ہیں تو رسل رات کا کھانا بناتا ہے۔|اگر یہ دونوں صورتیں نہیں ہیں کہ Izzy Minecraft کھیلتا ہے اور Ashleigh رک جاتا ہے تب رسل رات کا کھانا بناتا ہے۔|Izzy Minecraft کھیل رہا ہے اور Ashleigh کو روک کر رسل رات کا کھانا بناتا ہے۔|رسل کا رات کا کھانا بنانا Izzy کے لیے کافی شرط ہے کہ وہ Minecraft نہیں کھیل رہے اور Ashleigh اس کے ساتھ نہیں رہے۔,formal_logic,1
درج ذیل ترجمے کی کلید کا استعمال کرتے ہوئے، دی گئی تجویز کی بہترین انگریزی تشریح منتخب کریں: Ax: x ایک اپارٹمنٹ ہے Hx: x ایک مکان Lx ہے: x بڑا ہے Bxy: x y (∃x) سے بڑا ہے[Hx • (∀y )(Ay ⊃ Bxy)],کچھ گھر تمام اپارٹمنٹس سے چھوٹے ہوتے ہیں۔|ہر گھر ہر اپارٹمنٹ سے بڑا ہے۔|کچھ اپارٹمنٹ ہر گھر سے چھوٹا ہوتا ہے۔|کچھ گھر ہر اپارٹمنٹ سے بڑے ہوتے ہیں۔,formal_logic,3
"مندرجہ ذیل دلیل کے لیے ایک مکمل سچائی جدول بنائیں۔ پھر، سچائی کی میز کا استعمال کرتے ہوئے، اس بات کا تعین کریں کہ آیا دلیل درست ہے یا غلط۔ اگر استدلال غلط ہے تو ایک آپشن کا انتخاب کریں جو جوابی مثال پیش کرے۔ (اس کے علاوہ دیگر متضاد مثالیں بھی ہو سکتی ہیں۔)
~K ≡ L / (K · L) ∨ (K · ~L)",درست|غلط جوابی مثال جب K اور L سچے ہیں۔|غلط جوابی مثال جب K سچ ہے اور L غلط ہے۔|غلط جوابی مثال جب L سچ ہے اور K غلط ہے۔,formal_logic,3
مندرجہ ذیل مشروط تجویز کے سابقہ ​​کی نشاندہی کریں: اگر یونیورسٹی مالی امداد میں اضافہ نہیں کرتی ہے، یا تو صدر اسے منظور کرنے میں ناکام رہتے ہیں یا بورڈ آف ٹرسٹیز اسے روکتا ہے۔,یونیورسٹی مالی امداد میں اضافہ کرتی ہے۔|یونیورسٹی مالی امداد میں اضافہ نہیں کرتی ہے۔|بورڈ آف ٹرسٹیز اسے روکتا ہے۔|صدر اس کی منظوری دینے میں ناکام رہے۔,formal_logic,1
"درج ذیل میں سے کون سی تجویز دیے گئے احاطے کے PL میں فوری (ایک قدم) نتیجہ ہے؟
~E ⊃ ~F
جی ⊃ ایف
H ∨ ~E
H ⊃ I
~ میں",E ⊃ F|F ⊃ G|H ⊃ ~E|~ ایچ,formal_logic,3
"PL کا کون سا فارمولہ درج ذیل جملے کی بہترین علامت ہے؟
ہر کوئی ریمنڈ سے محبت کرتا ہے، یا نہیں؟",ایل|~L|L • ~L|L ∨ ~L,formal_logic,3
predicate logic میں بہترین ترجمہ منتخب کریں۔ تمام بادشاہ تمام غریبوں سے زیادہ خوش قسمت ہوتے ہیں۔ (Kx: x ایک بادشاہ ہے؛ Px: x ایک غریب ہے؛ Lxy: x y سے زیادہ خوش قسمت ہے),(∀x)[Kx ⊃ (∀y)(Py ⊃ Lxy)]|(∀x)[Kx ⊃ (∀y)(Lxy ⊃ Py)]|(∀x)(∀y)[(Kx • Py) ⊃ Lyx]|(∀x)[(Kx • (∀y)(Py)) ⊃ Lxy],formal_logic,0
"مندرجہ ذیل تجاویز کے جوڑے کے لیے ایک مکمل سچائی جدول بنائیں۔ پھر، سچائی جدولوں کا استعمال کرتے ہوئے، اس بات کا تعین کریں کہ آیا بیانات منطقی طور پر مساوی ہیں یا متضاد۔ اگر کوئی بھی نہیں ہے تو اس بات کا تعین کریں کہ آیا وہ مطابقت رکھتے ہیں یا متضاد۔ اپنے جوابات کا جواز پیش کریں۔
(~M ⊃ ~N) ∨ (O ≡ N) اور (~M · N) · [(~O ∨ ~N) · (O ∨ N)]",منطقی طور پر مساوی|متضاد|منطقی طور پر نہ تو مساوی اور نہ ہی متضاد، لیکن مستقل|متضاد,formal_logic,1
"درج ذیل میں سے کون سی تجویز دیے گئے احاطے کے PL میں فوری (ایک قدم) نتیجہ ہے؟
E ⊃ ~F
~F ⊃ G
~ جی",E ⊃ F|F ⊃ G|جی ⊃ ای|~~ ایف,formal_logic,3
"اس بات کا تعین کرنے کے لیے بالواسطہ سچائی میزیں استعمال کریں کہ آیا درج ذیل دلیل درست ہے۔ اگر استدلال غلط ہے تو ایک آپشن کا انتخاب کریں جو جوابی مثال پیش کرے۔ (اس کے علاوہ دیگر متضاد مثالیں بھی ہو سکتی ہیں۔)
E ⊃ (F ∨ ~G)
F ⊃ (~E ∨ ~G) / ~(E ≡ F)",درست|غلط جوابی مثال جب E، F، اور G درست ہیں۔|غلط جوابی مثال جب E اور F سچے ہیں اور G غلط ہے۔|غلط جوابی مثال جب E، F، اور G غلط ہیں۔,formal_logic,2
"اس بات کا تعین کرنے کے لیے بالواسطہ سچائی میزیں استعمال کریں کہ آیا درج ذیل دلیل درست ہے۔ اگر استدلال غلط ہے تو ایک آپشن کا انتخاب کریں جو جوابی مثال پیش کرے۔ (اس کے علاوہ دیگر متضاد مثالیں بھی ہو سکتی ہیں۔)
H ≡ (~I ∨ J)
H ∨ ~J / ~I",درست|غلط جوابی مثال جب H، I، اور J غلط ہیں۔|غلط جوابی مثال جب H اور I سچے ہیں اور J غلط ہے۔|غلط جوابی مثال جب میں سچ ہوں اور H اور J غلط ہوں۔,formal_logic,3
predicate logic میں بہترین ترجمہ منتخب کریں۔ کچھ فائر فائٹرز متاثرین کو خطرے سے بچاتے ہیں۔ (Dx: x خطرہ ہے؛ Fx: x ایک فائر فائٹر ہے؛ Vx: x ایک شکار ہے؛ Rxyz: x y کو z سے بچاتا ہے),(∃x){Fx • (∀y)[Dy ⊃ (∃z)(Vz • Rxyz)]}|(∃x){Fx • (∃y)[Vy • (∃z)(Dz • Rxyz)]}|(∃x){Fx • (∃y)(∃z)[(Vy • Dz) • Rxzy]}|(∀x){Fx ⊃ (∃y)[Vy. (∃z)(Dz • Rxyz)]},formal_logic,1
مندرجہ ذیل مشروط تجویز کے سابقہ ​​کی نشاندہی کریں: یونیورسٹی ٹیوشن بڑھاتی ہے اگر، اور صرف اس صورت میں، جب گورنر اور بورڈ آف ٹرسٹیز اس کی سفارش کرے۔,یونیورسٹی ٹیوشن بڑھاتی ہے۔|گورنر اس کی منظوری دیتا ہے۔|بورڈ آف ٹرسٹیز اس کی سفارش کرتا ہے۔|مندرجہ بالا میں سے کوئی بھی نہیں۔,formal_logic,3
predicate logic میں بہترین ترجمہ منتخب کریں۔ تمام سیارے مشتری سے چھوٹے ہیں۔ (j: مشتری؛ Px: x ایک سیارہ ہے؛ Sxy: x y سے چھوٹا ہے),(∃x)(Px • Sxj)|(∀x)(Px • Sxj)|(∀x)(Px ⊃ Sjx)|(∀x)(Px ⊃ Sxj),formal_logic,3
predicate logic میں بہترین ترجمہ منتخب کریں۔ ہوزے نے ولما کا کیون سے تعارف کرایا۔ (j: José؛ k: Kevin؛ w: Wilma؛ Ixyz: x y سے z متعارف کرواتا ہے),Iwkj|Ijwk|Iwjk|Ijkw,formal_logic,1
predicate logic میں بہترین ترجمہ منتخب کریں: کوئی نمونے لوگ نہیں ہیں۔,~پا|(∀x)(Ax ⊃ ~Px)|~ اے پی|(∀x)(Ax • ~Px),formal_logic,1
"مندرجہ ذیل دلیل کے لیے ایک مکمل سچائی جدول بنائیں۔ پھر، سچائی کی میز کا استعمال کرتے ہوئے، اس بات کا تعین کریں کہ آیا دلیل درست ہے یا غلط۔ اگر استدلال غلط ہے تو ایک آپشن کا انتخاب کریں جو جوابی مثال پیش کرے۔ (اس کے علاوہ دیگر متضاد مثالیں بھی ہو سکتی ہیں۔)
P ⊃ Q
Q · R / ~ P · R",درست|غلط جوابی مثال جب P، R، اور Q درست ہیں۔|غلط جوابی مثال جب P اور Q سچے ہیں اور R غلط ہے۔|غلط جوابی مثال جب R اور Q سچے ہیں اور P غلط ہے۔,formal_logic,1
predicate logic میں بہترین ترجمہ منتخب کریں۔ مارکو اٹلی سے سپین چلا گیا۔ (i: اٹلی؛ m: Marco؛ s: Spain؛ Mxyz: x z سے y میں منتقل ہوتا ہے),مسم|Mmis|ممس|ایم ایم ایس آئی,formal_logic,3
درج ذیل ترجمے کی کلید کا استعمال کرتے ہوئے، دی گئی تجویز کی بہترین انگریزی تشریح کا انتخاب کریں: Ax: x ایک اپارٹمنٹ ہے Hx: x ایک مکان Lx ہے: x بڑا ہے Bxy: x y (∀x){Ax ⊃ (∀y) سے بڑا ہے )[(Hy • Ly) ⊃ ∼Bxy]},تمام اپارٹمنٹس کسی بڑے گھر سے بڑے نہیں ہوتے۔|کوئی اپارٹمنٹ کسی بڑے گھر سے بڑا نہیں ہوتا۔|تمام بڑے گھر کسی اپارٹمنٹ سے بڑے نہیں ہوتے۔|کوئی بڑا گھر تمام اپارٹمنٹس سے بڑا نہیں ہوتا۔,formal_logic,1
"مندرجہ ذیل دلیل کے لیے ایک مکمل سچائی جدول بنائیں۔ پھر، سچائی کی میز کا استعمال کرتے ہوئے، اس بات کا تعین کریں کہ آیا دلیل درست ہے یا غلط۔ اگر استدلال غلط ہے تو ایک آپشن کا انتخاب کریں جو جوابی مثال پیش کرے۔ (اس کے علاوہ دیگر متضاد مثالیں بھی ہو سکتی ہیں۔)
J ≡ ~ K
J ∨ L
~K/L",درست|غلط جوابی مثال جب J اور K سچے ہیں اور L غلط ہے۔|غلط جوابی مثال جب J سچ ہے اور K اور L غلط ہیں۔|غلط جوابی مثال جب K سچ ہے اور J اور L غلط ہیں۔,formal_logic,2
"PL کا کون سا فارمولہ درج ذیل جملے کی بہترین علامت ہے؟
پابلو دکان پر جائے گا، اور صرف اس صورت میں جب، اس کا بھائی اسے چلاتا ہے اور گیس کی ادائیگی کرتا ہے۔",(P ≡ D) ≡ G|(D • G) ⊃ P|P ⊃ (D • G)|P ≡ (D • G),formal_logic,3
"اس بات کا تعین کرنے کے لیے بالواسطہ سچائی جدولوں کا استعمال کریں کہ آیا تجویز کا ہر سیٹ مطابقت رکھتا ہے۔ اگر سیٹ یکساں ہے تو، مستقل تشخیص کے ساتھ ایک آپشن منتخب کریں۔ (دوسری مستقل قیمتیں ہو سکتی ہیں۔)
D ≡ E
F ∨ D
~E · ~F",متضاد|متواتر۔ مستقل تشخیص جب D، E، اور F درست ہوں۔|متواتر۔ مستقل تشخیص جب D اور E سچے ہوں اور F غلط ہوں۔|متواتر۔ مستقل تشخیص جب D اور F سچے ہوں اور E غلط ہوں۔,formal_logic,0
"PL کا کون سا فارمولہ درج ذیل جملے کی بہترین علامت ہے؟
ریستوراں میٹھے کے لیے پائی یا چیزکیک یا آئس کریم پیش کرتا ہے۔",P ∨ (C ∨ I)|(P ∨ C) ∨ I|P ∨ C ∨ I|اختیارات A اور B,formal_logic,3
"PL کا کون سا فارمولہ درج ذیل جملے کی بہترین علامت ہے؟
اگر بیتھ اپنی موٹر سائیکل چلاتی ہے، تو وہ پہلے کام پر پہنچ جاتی ہے۔",B ⊃ W|W ⊃ B|B ≡ W|اے اور بی دونوں,formal_logic,0
پیش گوئی کی منطق میں بہترین ترجمہ منتخب کریں: یا تو ٹیلر یا ایرک ایک لیٹ لڑکا ہے۔,لیفٹیننٹ ∨ لی|Lx ∨ Ly|tL ∨ eL|Tl ⊃ El,formal_logic,0
"اس بات کا تعین کرنے کے لیے بالواسطہ سچائی میزیں استعمال کریں کہ آیا درج ذیل دلیل درست ہے۔ اگر استدلال غلط ہے تو ایک آپشن کا انتخاب کریں جو جوابی مثال پیش کرے۔ (اس کے علاوہ دیگر متضاد مثالیں بھی ہو سکتی ہیں۔)
E ⊃ F
G ⊃ ~F / ~G ∨ ~E",درست|غلط جوابی مثال جب E، F، اور G درست ہیں۔|غلط جوابی مثال جب E اور G سچے ہیں اور F غلط ہے۔|غلط جوابی مثال جب F اور G سچے ہیں اور E غلط ہے۔,formal_logic,0
"اس بات کا تعین کرنے کے لیے بالواسطہ سچائی جدولوں کا استعمال کریں کہ آیا تجویز کا ہر سیٹ مطابقت رکھتا ہے۔ اگر سیٹ یکساں ہے تو، مستقل تشخیص کے ساتھ ایک آپشن منتخب کریں۔ (دوسری مستقل قیمتیں ہو سکتی ہیں۔)
A ⊃ (~B ∨ C)
C ⊃ D
A ∨ (B · ~D)
A ≡ (B ⊃ D)",متضاد|متواتر۔ مستقل تشخیص جب A اور D سچے ہوں اور B اور C غلط ہوں۔|متواتر۔ مستقل تشخیص جب A، B، اور D درست ہیں اور C غلط ہیں۔|متواتر۔ مستقل تشخیص جب C اور D درست ہیں اور A اور B غلط ہیں۔,formal_logic,1
"مندرجہ ذیل دلیل کے لیے ایک مکمل سچائی جدول بنائیں۔ پھر، سچائی کی میز کا استعمال کرتے ہوئے، اس بات کا تعین کریں کہ آیا دلیل درست ہے یا غلط۔ اگر استدلال غلط ہے تو ایک آپشن کا انتخاب کریں جو جوابی مثال پیش کرے۔ (اس کے علاوہ دیگر متضاد مثالیں بھی ہو سکتی ہیں۔)
M ∨ N
~M · O/N",درست|غلط جوابی مثال جب M اور O سچے ہیں اور N غلط ہے۔|غلط جوابی مثال جب M سچ ہے اور O اور N غلط ہیں۔|غلط جوابی مثال جب O سچ ہے اور M اور N غلط ہیں۔,formal_logic,0
"درج ذیل میں سے کون سی تجویز دیے گئے احاطے کے PL میں فوری (ایک قدم) نتیجہ ہے؟
U ⊃ W
W ⊃ (X ≡ ~Y)
(X ≡ ~Y) ⊃ Z
~Z",U ⊃ Z|U ∨ ڈبلیو|~ ڈبلیو|~(X ≡ ~Y),formal_logic,3
مندرجہ ذیل مشروط تجویز کے سابقہ ​​کی نشاندہی کریں: اگر شہد کی مکھیاں اپنا پہلا گیم نہیں جیتتی ہیں، تو آرڈوارکس اور چپمنکس دونوں اپنے پہلے گیمز جیتتے ہیں۔,Aardvarks نے اپنا پہلا گیم جیت لیا۔|شہد کی مکھیاں اپنا پہلا گیم نہیں جیت پاتی ہیں۔|Chipmunks نے اپنا پہلا گیم جیت لیا۔|Aardvarks اور Chipmunks دونوں اپنے پہلے گیمز جیتتے ہیں۔,formal_logic,1
predicate logic میں بہترین ترجمہ منتخب کریں۔ ہولی فرانسس سے محبت کرتی ہے۔ (f: فرانسس؛ h: Holly؛ Lxy: x محبت کرتا ہے y),hLf|fLh|ایل ایف ایچ|ایل ایچ ایف,formal_logic,3
"اس بات کا تعین کرنے کے لیے بالواسطہ سچائی میزیں استعمال کریں کہ آیا درج ذیل دلیل درست ہے۔ اگر استدلال غلط ہے تو ایک آپشن کا انتخاب کریں جو جوابی مثال پیش کرے۔ (اس کے علاوہ دیگر متضاد مثالیں بھی ہو سکتی ہیں۔)
P ⊃ (Q ∨ R)
(Q · S) ⊃ ~P
~(~Q ∨ R) / ~P",درست|غلط جوابی مثال جب P، Q، R، اور S درست ہیں۔|غلط جوابی مثال جب P اور Q سچے ہیں اور R اور S غلط ہیں۔|غلط جوابی مثال جب P، R، اور S سچے ہیں اور Q غلط ہے۔,formal_logic,2
"مندرجہ ذیل دلیل کے لیے ایک مکمل سچائی جدول بنائیں۔ پھر، سچائی کی میز کا استعمال کرتے ہوئے، اس بات کا تعین کریں کہ آیا دلیل درست ہے یا غلط۔ اگر استدلال غلط ہے تو ایک آپشن کا انتخاب کریں جو جوابی مثال پیش کرے۔ (اس کے علاوہ دیگر متضاد مثالیں بھی ہو سکتی ہیں۔)
T ∨ U
W · T / U",درست|غلط جوابی مثال جب T اور W سچے ہیں اور U غلط ہے۔|غلط جوابی مثال جب T سچ ہے اور W اور U غلط ہیں۔|غلط جوابی مثال جب W صحیح ہے اور T اور U غلط ہیں۔,formal_logic,1
مندرجہ ذیل مشروط تجویز کے سابقہ ​​کی نشاندہی کریں: یونیورسٹی ٹیوشن بڑھاتی ہے اگر گورنر اس کی منظوری دیتے ہیں اور بورڈ آف ٹرسٹیز اس کی سفارش کرتے ہیں۔,یونیورسٹی ٹیوشن بڑھاتی ہے۔|گورنر اس کی منظوری دیتا ہے۔|بورڈ آف ٹرسٹیز اس کی سفارش کرتا ہے۔|گورنر اس کی منظوری دیتا ہے اور بورڈ آف ٹرسٹیز اس کی سفارش کرتا ہے۔,formal_logic,3
مندرجہ ذیل مشروط تجویز کے سابقہ ​​کی شناخت کریں: ریستوراں میں مٹر نہیں ہوتے ہیں، اس لیے وہ مکئی اور آلو پیش کرتے ہیں۔,ریستوراں میں مٹر ہیں۔|ریستوراں میں مٹر نہیں ہیں۔|ریستوراں مکئی پیش کرتا ہے۔|ریستوراں آلو پیش کرتا ہے۔,formal_logic,1
predicate logic میں بہترین ترجمہ منتخب کریں۔ تمام جیلی بین تمام پھلوں سے زیادہ میٹھی ہوتی ہیں۔ (Fx: x ایک پھل ہے؛ Jx: x ایک جیلی بین ہے؛ Sxy: x y سے زیادہ میٹھا ہے),(∀x)[Fx ⊃ (∀y)(Jy ⊃ Sxy)]|(∀x)(∀y)[(Fx • Jy) • Sxy]|(∀x)(∀y)[Sxy ⊃ (Fy • Jx)]|(∀x)[Jx ⊃ (∀y)(Fy ⊃ Sxy)],formal_logic,3
مندرجہ ذیل دلیل کے نتیجے کی نشاندہی کریں۔ کہ دنیا میرا خیال ہے ہر جاندار کے لیے ایک سچائی ہے، حالانکہ اس پر صرف انسان ہی غور کر سکتا ہے۔ ایسا کرنے سے، وہ فلسفیانہ حکمت حاصل کرتا ہے۔ کوئی سچائی اس سے زیادہ قطعی طور پر یقینی نہیں ہے کہ جو کچھ علم کے لیے موجود ہے اور اس لیے یہ دنیا صرف موضوع کے سلسلے میں ایک شے ہے، ایک ادراک کے ادراک سے۔ دنیا ایک خیال ہے۔ (آرتھر شوپن ہاور، دی ورلڈ بطور ول اینڈ آئیڈیا),دنیا ایک خیال ہے۔|کہ دنیا میرا خیال ہے ہر جاندار کے لیے ایک سچائی ہے، حالانکہ اس پر صرف انسان ہی غور کر سکتا ہے۔|ایسا کرنے سے، وہ فلسفیانہ حکمت حاصل کرتا ہے۔|کوئی سچائی اس سے زیادہ قطعی طور پر یقینی نہیں ہے کہ جو کچھ علم کے لیے موجود ہے اور اس لیے یہ دنیا صرف موضوع کے سلسلے میں ایک شے ہے، ایک ادراک کے ادراک سے۔,formal_logic,0
predicate logic میں بہترین ترجمہ منتخب کریں۔ لیو کیتھی سے لمبا ہے۔ (c: Cathy؛ l: Leo؛ Txy: x y سے لمبا ہے),Tlc|ٹی سی ایل|ایل ٹی سی|cTl,formal_logic,0
"مندرجہ ذیل تجاویز کے جوڑے کے لیے ایک مکمل سچائی جدول بنائیں۔ پھر، سچائی جدولوں کا استعمال کرتے ہوئے، اس بات کا تعین کریں کہ آیا بیانات منطقی طور پر مساوی ہیں یا متضاد۔ اگر کوئی بھی نہیں ہے تو اس بات کا تعین کریں کہ آیا وہ مطابقت رکھتے ہیں یا متضاد۔ اپنے جوابات کا جواز پیش کریں۔
C ⊃ (D ∨ C) اور C · ~D",منطقی طور پر مساوی|متضاد|منطقی طور پر نہ تو مساوی اور نہ ہی متضاد، لیکن مستقل|متضاد,formal_logic,2
